age,gender,income_annual,occupation,education,category,state,is_farmer,has_disability,land_holding_acres,has_bpl_card,family_size
0.639344262295082,0,0.14140056704204754,2,4,2,3,0,0,0.061,0,0.5
0.04918032786885246,1,0.15566118979819368,1,3,0,10,1,0,0.8490000000000001,0,0.625
0.9016393442622951,1,0.22727061767153847,4,3,1,6,0,0,0.08100000000000002,0,0.875
0.39344262295081966,0,0.5217859452368158,3,0,1,8,0,0,0.017,0,1.0
0.032786885245901676,1,0.9671305382774008,0,4,0,6,0,0,0.063,0,0.875
0.5081967213114754,1,0.5627660265699113,3,4,2,10,1,0,0.056999999999999995,0,0.75
0.032786885245901676,1,0.6937127227609935,1,3,0,1,1,0,0.34600000000000003,0,1.0
0.42622950819672134,0,0.7915764655891698,2,4,0,8,0,0,0.083,0,1.0
0.459016393442623,1,0.8047603478985512,1,4,1,3,1,0,0.508,0,0.625
0.5081967213114754,0,0.3560638329690911,3,4,1,3,1,0,0.8310000000000001,0,0.25
0.8032786885245903,1,0.2423748933830999,1,3,3,2,1,0,0.321,0,0.875
0.9836065573770493,0,0.05144117170812908,2,0,2,4,0,0,0.012,1,0.25
0.9344262295081968,1,0.18727239161173811,4,0,1,9,0,0,0.09300000000000001,0,0.0
0.8196721311475411,1,0.9054500187191945,3,3,1,8,0,0,0.016,0,0.375
0.29508196721311475,0,0.7624487800551365,0,3,1,6,0,0,0.023000000000000003,0,1.0
0.3278688524590164,0,0.35635570801356853,3,4,0,5,0,0,0.013000000000000001,0,0.875
0.0655737704918033,0,0.2888314994023265,3,4,1,5,0,0,0.047,0,0.625
0.278688524590164,0,0.8283052786065905,4,0,2,9,0,0,0.09200000000000001,1,0.25
0.4426229508196722,0,0.26423561226205217,0,4,1,2,0,0,0.026000000000000002,0,0.25
0.6721311475409837,0,0.8130328911202948,2,3,0,5,0,0,0.054000000000000006,0,0.75
0.9836065573770493,0,0.8430362017877604,1,3,1,0,1,1,0.098,0,0.5
0.34426229508196726,1,0.1643411204495082,3,3,0,0,0,0,0.034,1,0.25
0.3278688524590164,1,0.8076007149391548,1,3,2,5,1,0,0.35400000000000004,0,0.0
0.08196721311475413,1,0.12962861736831846,3,4,1,4,0,0,0.05600000000000001,0,1.0
0.0,0,0.07581737904460943,3,1,1,7,0,0,0.036,1,0.5
0.0655737704918033,1,0.15109019970234933,0,2,1,6,0,0,0.085,0,0.75
0.6557377049180328,1,0.9437908483250188,0,0,3,5,1,0,0.38,0,1.0
0.18032786885245905,0,0.7734843382738942,3,0,0,6,0,0,0.009,0,0.375
0.4098360655737705,0,0.8546390083261739,1,2,2,11,1,0,0.331,0,0.5
0.7377049180327869,0,0.7044234023966757,0,4,1,11,0,0,0.07500000000000001,0,0.25
0.5409836065573771,1,0.29610877966321947,1,0,2,0,1,0,0.294,0,0.75
0.7868852459016394,0,0.24267501931222688,2,3,2,4,0,0,0.06,0,0.0
0.21311475409836067,1,0.8963142266909929,1,1,0,11,1,0,0.53,0,0.875
0.4098360655737705,1,0.7458902859240939,3,0,2,7,0,0,0.063,1,0.25
0.7213114754098361,1,0.38135588850167024,4,1,1,9,0,0,0.009,0,0.375
0.42622950819672134,1,0.7463451159403997,1,2,0,4,1,0,0.5910000000000001,0,0.375
0.1311475409836066,1,0.5991895568552991,3,4,0,4,0,0,0.054000000000000006,0,0.75
0.4098360655737705,0,0.6133037264089158,1,0,1,1,1,0,0.061,0,0.75
0.9180327868852459,1,0.8282526792169497,0,3,1,0,0,0,0.064,1,0.375
0.7540983606557378,0,0.18574907203331706,0,4,2,8,1,0,0.435,0,0.625
0.9180327868852459,0,0.015076428975869253,1,1,2,8,1,0,0.24,1,0.875
0.34426229508196726,1,0.08163115864079051,1,0,1,6,1,0,0.5990000000000001,1,0.375
0.7540983606557378,1,0.811666338350215,2,3,2,2,0,0,0.07500000000000001,0,0.0
0.9016393442622951,1,0.46731051069881896,1,4,1,10,1,0,0.8630000000000001,1,0.75
0.47540983606557385,0,0.8807056156552284,2,3,0,9,0,0,0.037,0,0.125
0.6885245901639345,1,0.12728020932494355,1,1,3,6,1,0,0.7050000000000001,0,0.25
0.7704918032786886,1,0.9153768643131704,1,4,0,6,1,0,0.6280000000000001,0,0.875
0.9836065573770493,1,0.7987815506093793,2,3,1,7,0,0,0.095,0,0.125
0.2622950819672132,0,0.40187068182216656,1,0,2,0,1,0,0.298,0,0.125
0.4098360655737705,0,0.3044236086687919,0,3,1,7,0,1,0.073,0,0.375
0.5737704918032788,1,0.18579445189888952,1,3,0,2,1,1,0.17,0,0.625
0.0,0,0.21063889693923118,1,4,0,6,1,0,0.511,0,0.125
0.11475409836065575,0,0.2119683207283881,4,3,1,3,0,0,0.021,0,1.0
0.7868852459016394,0,0.4800127476167835,3,3,3,1,1,0,0.307,0,0.125
0.5573770491803279,0,0.7447846673810556,2,0,1,0,0,0,0.08800000000000001,0,1.0
0.9836065573770493,0,0.4816319837292554,1,3,1,10,1,0,0.96,0,0.75
0.836065573770492,0,0.3096835476328727,2,1,1,7,0,0,0.028999999999999998,0,0.25
0.2295081967213115,0,0.975920824510903,2,3,0,9,1,0,0.7570000000000001,0,1.0
0.7540983606557378,1,0.207768620441773,1,4,0,5,1,1,0.42000000000000004,0,1.0
0.9016393442622951,1,0.48703734453528436,0,4,0,2,0,0,0.048,0,0.625
0.34426229508196726,1,0.49921049347509727,2,3,1,10,0,0,0.067,0,0.125
0.21311475409836067,0,0.19307895168385084,3,0,0,4,0,0,0.011000000000000001,0,0.75
0.4098360655737705,0,0.9252923649407534,2,1,0,2,0,0,0.014000000000000002,0,0.375
0.4426229508196722,1,0.6553749872369128,2,4,2,7,0,0,0.036,0,0.375
0.3606557377049181,0,0.32116671634386795,1,3,2,3,1,0,0.137,0,0.75
0.21311475409836067,1,0.1422916625841977,3,4,3,4,1,0,0.919,0,0.5
0.37704918032786894,1,0.41671608602784876,1,2,1,4,1,0,0.10300000000000001,0,0.0
0.016393442622950838,2,0.864148152884767,3,4,0,6,0,0,0.068,0,0.25
0.7213114754098361,1,0.6113080436843087,2,2,2,11,0,0,0.07700000000000001,0,0.75
0.4098360655737705,1,0.7527612101159971,3,3,0,10,0,0,0.019000000000000003,0,1.0
0.21311475409836067,0,0.3498756694819372,4,1,1,7,0,1,0.09200000000000001,0,1.0
0.9508196721311476,0,0.4499485866750275,1,3,2,4,1,0,0.323,0,0.75
0.9016393442622951,1,0.23338246047568414,3,3,2,3,0,0,0.063,0,0.5
0.8196721311475411,0,0.9875205369675728,2,3,3,10,0,0,0.09100000000000001,1,0.375
0.09836065573770492,0,0.8506146393383615,3,1,2,8,0,1,0.027000000000000003,0,1.0
0.032786885245901676,1,0.9360999924710677,3,4,1,10,0,0,0.042,0,0.625
0.7540983606557378,1,0.3559823554831769,1,3,0,11,1,0,0.481,0,0.125
0.3606557377049181,0,0.31129143877895155,3,1,3,5,0,0,0.046000000000000006,0,0.25
0.7377049180327869,1,0.8292665066682617,1,3,0,7,1,0,0.279,0,0.75
0.6885245901639345,0,0.9405358743307758,4,0,3,7,0,0,0.062,1,0.375
0.7540983606557378,0,0.8364107414141809,1,3,1,9,1,0,0.29500000000000004,0,0.75
0.9672131147540984,2,0.4241305372460403,0,0,0,5,0,0,0.003,0,0.5
0.7213114754098361,1,0.05677433727347453,2,4,2,7,0,1,0.042,1,0.0
0.278688524590164,0,0.8378133918046025,1,4,0,4,1,0,0.311,0,0.25
0.9344262295081968,1,0.5606610196236977,3,3,2,10,0,0,0.07600000000000001,0,1.0
0.6065573770491803,1,0.605464354631273,0,3,0,1,0,0,0.067,0,0.375
0.5573770491803279,1,0.8264477981998631,0,4,2,2,0,0,0.033,0,0.5
0.8196721311475411,1,0.010956143454005956,1,3,1,7,1,0,0.669,1,0.125
0.2295081967213115,0,0.9860683812692541,1,3,1,11,1,0,0.11699999999999999,0,0.875
0.39344262295081966,1,0.22480669724307004,1,1,1,0,1,0,0.067,0,0.0
0.8852459016393442,1,0.3160635441881284,1,0,0,4,1,0,0.9410000000000001,0,0.375
0.5901639344262296,0,0.3614764132991884,2,4,2,1,0,0,0.033,0,0.625
0.4426229508196722,1,0.22860416690302013,0,4,0,11,0,0,0.08000000000000002,0,0.875
0.14754098360655743,0,0.30401518987863974,3,4,1,4,0,0,0.08700000000000001,0,0.375
0.6229508196721312,1,0.5316694736863817,2,0,1,0,0,0,0.005000000000000001,1,0.125
0.9180327868852459,0,0.5668883748129369,2,4,1,2,0,0,0.09200000000000001,0,0.375
0.2622950819672132,0,0.863541712863026,3,4,0,8,0,0,0.047,0,0.0
0.6229508196721312,1,0.3463463535730971,1,2,0,2,1,0,0.8640000000000001,0,0.875
0.34426229508196726,1,0.3145691027059807,2,0,0,9,0,0,0.054000000000000006,0,1.0
0.4098360655737705,1,0.12186144083135912,0,1,2,1,0,0,0.024,0,0.25
1.0,0,0.3735484889020444,2,3,0,10,0,0,0.097,1,0.875
0.7049180327868853,1,0.7622517901841287,1,0,3,5,1,0,0.36000000000000004,0,1.0
0.39344262295081966,1,0.607110406118856,1,0,0,11,1,0,0.44100000000000006,0,0.875
0.2622950819672132,1,0.8092178883304644,1,4,0,1,1,0,0.8039999999999999,0,0.125
0.1967213114754099,1,0.5971206475294273,2,4,1,5,0,0,0.067,0,0.125
0.3114754098360656,1,0.47185159133780874,2,4,0,8,0,1,0.041,0,0.375
0.39344262295081966,0,0.4682789582845585,1,4,1,7,1,1,0.28700000000000003,0,0.0
0.04918032786885246,1,0.32095116198239876,0,4,2,11,0,0,0.018,0,0.25
0.14754098360655743,1,0.6353748428464314,2,1,0,10,0,0,0.041,0,0.375
0.032786885245901676,0,0.8087609955929962,2,2,2,3,1,0,0.932,0,0.125
0.6557377049180328,0,0.08078441160363162,4,0,1,7,0,0,0.098,1,0.75
0.7213114754098361,1,0.356025672627587,1,4,0,11,1,0,0.8150000000000001,1,0.25
0.278688524590164,1,0.9519262205894637,0,3,0,3,0,0,0.04000000000000001,0,0.75
0.7540983606557378,1,0.6659206491796041,1,3,3,10,1,0,0.227,0,0.75
0.5737704918032788,0,0.5730548797278857,3,4,0,1,0,0,0.025,0,1.0
0.7540983606557378,1,0.47962289331709274,0,4,2,5,0,0,0.082,0,0.375
0.34426229508196726,0,0.844406880000165,0,4,1,11,0,0,0.009,1,0.375
0.5409836065573771,0,0.45575617810772145,3,3,0,2,0,0,0.06999999999999999,0,0.0
0.7540983606557378,0,0.6132016217113778,2,4,1,3,0,0,0.053000000000000005,0,0.625
0.11475409836065575,1,0.06141958533116472,2,0,2,11,0,0,0.024,1,0.625
0.639344262295082,1,0.31882965326688617,0,1,2,7,1,0,0.9740000000000001,0,0.75
0.7868852459016394,1,0.2452193858660283,1,4,1,2,1,0,0.05500000000000001,0,1.0
0.7049180327868853,1,0.14618814285994228,0,0,2,3,0,0,0.045000000000000005,0,1.0
0.29508196721311475,0,0.9848854106826266,3,4,0,6,0,0,0.012,1,0.5
0.6721311475409837,0,0.6042525059483721,3,4,3,5,0,0,0.004,0,0.125
0.6557377049180328,0,0.28983295052666425,3,4,2,3,0,0,0.07800000000000001,0,0.0
0.5901639344262296,0,0.4592813685742368,3,2,2,6,1,1,0.7130000000000001,0,0.125
0.08196721311475413,1,0.6456368806292949,4,1,2,11,0,0,0.09300000000000001,0,0.125
0.836065573770492,1,0.7385201832108935,3,4,1,8,1,0,0.385,0,0.0
0.4098360655737705,1,0.9841366429006808,4,1,1,5,0,0,0.044000000000000004,0,0.875
0.5409836065573771,0,0.8418934542637992,1,3,1,6,1,0,0.379,0,0.25
0.9508196721311476,0,0.25727289697842287,2,3,1,4,0,1,0.046000000000000006,0,0.875
0.9016393442622951,0,0.23161677116068288,0,3,1,8,0,0,0.09100000000000001,0,0.625
0.9508196721311476,1,0.5551803694952417,2,2,0,1,0,0,0.046000000000000006,0,0.0
0.7213114754098361,1,0.2914119635764697,2,2,1,6,0,0,0.010000000000000002,0,0.75
0.08196721311475413,0,0.9557958854900973,2,3,0,8,1,0,0.8820000000000001,0,0.25
0.5901639344262296,1,0.3048805014062601,0,4,0,1,0,0,0.062,0,1.0
0.9180327868852459,0,0.9030562308102471,0,4,1,4,0,0,0.07700000000000001,0,1.0
0.5245901639344263,0,0.6535288517965785,1,0,2,9,1,0,0.78,0,0.375
0.8524590163934428,0,0.26068257505984466,0,4,1,3,0,0,0.044000000000000004,0,0.125
0.34426229508196726,1,0.05983541547845332,3,1,2,5,0,0,0.034999999999999996,1,1.0
0.3278688524590164,1,0.9550502117898952,1,0,0,9,1,0,0.67,0,0.5
0.08196721311475413,1,0.9480627438523174,0,0,1,6,0,0,0.09000000000000001,0,0.875
0.08196721311475413,1,0.89681340521229,3,4,0,11,0,0,0.098,0,1.0
0.8852459016393442,1,0.365496656844676,0,2,0,7,1,0,0.944,0,0.0
0.7704918032786886,0,0.6110863011593524,1,2,1,11,1,1,0.9730000000000001,0,0.25
0.04918032786885246,0,0.6882857033827595,1,4,1,2,1,0,0.669,0,0.75
0.47540983606557385,1,0.35308938905293247,3,4,0,8,0,0,0.026000000000000002,1,0.125
0.1639344262295082,1,0.4297246370384274,1,2,1,7,1,0,0.476,0,0.375
1.0,1,0.4783171908213033,2,3,2,9,0,1,0.003,1,0.375
1.0,1,0.7846343775171644,1,3,0,1,1,0,0.77,0,0.75
0.47540983606557385,0,0.8419790571920382,3,3,0,7,0,0,0.04000000000000001,0,0.125
0.4918032786885246,1,0.09042969575894215,1,0,1,7,1,0,0.539,1,0.875
0.37704918032786894,1,0.13412947494464172,1,0,0,6,1,0,0.6960000000000001,0,0.875
0.8852459016393442,1,0.1433250858865524,2,1,3,10,0,0,0.023000000000000003,0,0.625
0.1311475409836066,0,0.2731269718325111,1,2,1,1,1,0,0.788,0,0.375
0.8852459016393442,0,0.6596437886824678,2,0,1,10,0,0,0.028999999999999998,0,0.125
0.032786885245901676,1,0.9626173043741033,0,0,1,2,0,0,0.071,0,0.25
0.8196721311475411,0,0.5704280043275889,2,1,1,11,0,0,0.037,0,0.25
0.4918032786885246,0,0.5614366027807544,0,4,0,5,0,0,0.08000000000000002,0,0.25
0.639344262295082,0,0.4970951729230718,1,4,3,5,1,0,0.084,0,0.375
0.5901639344262296,1,0.9964892485816212,1,4,1,11,1,0,0.915,0,0.75
0.5737704918032788,0,0.6006417125536178,0,4,0,2,0,0,0.068,0,1.0
0.37704918032786894,0,0.707358654610749,2,0,1,3,0,0,0.09100000000000001,0,0.375
0.4918032786885246,0,0.21069149632887202,2,3,0,4,0,1,0.014000000000000002,0,0.75
0.08196721311475413,0,0.2998000191833068,2,0,0,9,0,0,0.007000000000000001,0,0.625
0.016393442622950838,0,0.6149043980309263,3,3,1,10,0,0,0.09300000000000001,0,1.0
0.3114754098360656,1,0.6157851799672646,1,3,1,3,1,0,0.513,0,0.875
0.4426229508196722,0,0.8907593186006911,2,1,1,10,1,0,0.057999999999999996,0,0.125
0.1639344262295082,0,0.8295810716455254,2,3,0,6,0,0,0.09300000000000001,0,0.25
0.04918032786885246,0,0.4177278507579984,3,3,1,11,0,0,0.08000000000000002,0,0.625
0.2295081967213115,1,0.4991661449701059,0,0,0,7,0,0,0.034,0,0.5
0.08196721311475413,0,0.5112371892123808,1,4,1,8,1,0,0.286,0,0.125
0.8688524590163934,0,0.16007541308569678,1,4,1,9,1,0,0.47800000000000004,0,0.125
0.7868852459016394,1,0.6727987928955756,0,4,1,2,1,0,0.386,0,0.5
0.47540983606557385,0,0.5407516349643613,2,1,2,3,0,0,0.06999999999999999,0,0.5
0.9016393442622951,0,0.3672437816692158,3,3,2,11,1,0,0.96,0,0.0
0.6065573770491803,0,0.8974115943493816,1,4,3,11,1,0,0.9369999999999999,0,0.25
0.8196721311475411,1,0.5809901680395795,1,4,3,4,1,0,0.13,0,1.0
1.0,1,0.5069116629348602,2,0,2,8,0,0,0.015,0,0.25
0.9180327868852459,0,0.08325452019558721,3,4,3,1,0,0,0.066,1,0.625
0.016393442622950838,1,0.3462535311207898,0,0,2,1,1,1,0.785,0,0.625
0.2295081967213115,0,0.6026693674562419,4,4,2,0,1,0,0.194,1,0.125
0.1639344262295082,1,0.13469362918255393,0,2,0,4,0,0,0.06899999999999999,0,0.75
0.11475409836065575,0,0.07589369972761766,3,3,0,3,0,0,0.067,1,1.0
0.4098360655737705,1,0.03079436423324013,2,4,2,1,0,0,0.08600000000000001,1,1.0
0.8196721311475411,0,0.7136943026610134,3,4,1,4,0,0,0.08800000000000001,0,0.875
0.7213114754098361,1,0.07369380760793445,1,2,2,10,1,0,0.877,1,0.5
0.7049180327868853,1,0.838379608763677,1,3,1,5,1,0,0.684,0,0.875
0.0655737704918033,1,0.7430684833739517,3,4,1,5,1,0,0.22599999999999998,0,1.0
0.08196721311475413,1,0.008573700511451714,0,3,2,11,0,0,0.036,0,0.0
0.4098360655737705,0,0.14169863025001211,1,4,3,5,1,0,0.17900000000000002,0,0.0
0.8688524590163934,0,0.8001212880043481,1,3,0,9,1,0,0.785,0,0.5
0.04918032786885246,1,0.12495758529609845,4,1,2,1,1,0,0.986,0,0.75
0.29508196721311475,0,0.048085124376929286,1,4,2,9,1,0,0.5690000000000001,1,1.0
0.3114754098360656,1,0.8227008652083915,2,3,1,6,0,0,0.095,1,1.0
0.5245901639344263,0,0.2079841748032422,1,3,1,1,1,0,0.759,0,0.25
0.3114754098360656,0,0.1174771270007106,1,3,0,8,1,0,0.263,0,0.0
0.7868852459016394,0,0.924920043770943,0,1,0,2,0,0,0.067,0,0.25
0.18032786885245905,1,0.4231115529918223,1,2,1,0,1,0,0.442,0,0.875
0.7540983606557378,0,0.7179156615198335,2,4,0,4,0,0,0.0,0,0.75
0.0,1,0.44964330394299457,1,0,0,11,1,0,0.8580000000000001,1,0.5
0.4098360655737705,2,0.0081188704951459,1,4,2,4,1,0,0.29100000000000004,1,1.0
0.21311475409836067,1,0.7768733891436922,1,2,1,2,1,0,0.497,0,0.375
0.6065573770491803,0,0.025683972553432213,1,4,1,2,1,0,0.764,1,0.625
0.5901639344262296,0,0.8476897007301001,1,4,0,2,1,0,0.133,0,0.5
1.0,0,0.3668456764848756,2,4,2,1,0,0,0.010000000000000002,0,0.625
0.1639344262295082,1,0.7388192777794393,3,0,2,0,0,0,0.021,0,0.375
0.5737704918032788,0,0.2826526181604033,1,4,1,8,1,1,0.562,0,0.25
0.1967213114754099,1,0.522376914849839,3,3,3,7,0,1,0.024,1,0.5
0.6885245901639345,0,0.6461205887418741,4,1,2,2,0,1,0.023000000000000003,0,0.5
0.032786885245901676,1,0.5366396003271475,0,4,2,11,0,0,0.048,0,0.125
0.5245901639344263,1,0.7574765906932083,2,4,2,1,1,0,0.36800000000000005,1,0.375
0.08196721311475413,0,0.3905710952946236,0,1,0,8,0,0,0.05600000000000001,0,0.25
0.8032786885245903,1,0.29979073693807606,1,3,0,2,1,0,0.492,0,0.75
0.9016393442622951,1,0.21605044590874728,3,4,0,6,0,1,0.08100000000000002,0,0.5
0.14754098360655743,1,0.7144059414620361,2,0,0,7,0,0,0.095,0,0.625
0.0655737704918033,1,0.44089014669041543,2,1,0,11,0,0,0.04000000000000001,0,0.75
0.3606557377049181,0,0.6257955657683172,3,3,2,7,1,0,0.671,0,0.125
0.14754098360655743,0,0.48615346851720254,3,0,0,6,0,0,0.024,0,0.375
0.7049180327868853,1,0.7633429696790301,4,4,3,7,0,0,0.010000000000000002,0,0.625
0.016393442622950838,1,0.3183758546111615,0,3,1,3,0,0,0.034,1,0.25
0.1967213114754099,1,0.3584937184983802,3,0,0,3,0,0,0.065,0,0.625
0.639344262295082,1,0.7819012719770047,2,4,1,0,0,0,0.052000000000000005,0,0.0
0.016393442622950838,0,0.13228643358605105,1,4,0,7,1,1,0.08800000000000001,0,0.875
0.3114754098360656,0,0.08454681500382118,1,2,3,7,1,0,0.5910000000000001,1,0.5
0.0,1,0.3659360164522639,3,2,2,9,0,0,0.013000000000000001,1,0.0
0.5901639344262296,1,0.29924102174830053,3,3,0,0,1,0,0.6960000000000001,0,0.0
0.1311475409836066,1,0.05375141940999986,1,1,3,9,1,0,0.056999999999999995,1,0.25
0.2622950819672132,0,0.2630526416754246,0,3,2,7,0,0,0.020000000000000004,0,0.625
0.1311475409836066,0,0.500930802924526,3,1,0,9,0,0,0.068,0,0.125
0.1639344262295082,1,0.7048617306436824,2,1,1,8,0,0,0.098,0,0.875
0.2295081967213115,1,0.9223168896640136,1,3,1,10,1,0,0.34,0,0.75
0.37704918032786894,0,0.6977030568496265,1,2,0,11,1,0,0.96,0,0.125
0.6065573770491803,0,0.09448500556419033,0,0,2,8,0,0,0.052000000000000005,0,0.0
0.8852459016393442,1,0.12660673086542498,2,4,0,5,0,0,0.042,0,0.75
0.5573770491803279,1,0.9608856499582814,4,4,1,6,0,0,0.099,1,0.75
0.47540983606557385,1,0.23659411732551697,4,1,0,7,0,0,0.096,0,0.25
0.4918032786885246,0,0.6864395679424252,3,3,3,3,0,0,0.013000000000000001,0,0.875
0.7868852459016394,1,0.5293581946239297,1,1,2,0,1,0,0.9279999999999999,0,0.875
0.0655737704918033,1,0.2671203278076471,0,0,0,2,1,0,0.766,0,0.5
1.0,0,0.8771567038953457,4,1,1,3,0,0,0.032,0,0.75
0.9672131147540984,1,0.430232066444374,2,0,0,11,0,0,0.034999999999999996,0,0.25
0.7049180327868853,0,0.01660593671777746,2,4,2,1,0,1,0.028999999999999998,1,0.625
0.8032786885245903,1,0.7285500204725075,2,3,0,0,0,0,0.085,0,0.25
0.21311475409836067,1,0.5936944676787064,3,3,2,10,0,0,0.033,0,1.0
0.8524590163934428,0,0.7262449295735426,2,4,3,3,0,0,0.082,0,0.75
0.9016393442622951,1,0.9174127701004441,0,2,1,3,1,0,0.17,0,0.0
0.1639344262295082,0,0.24130434109982227,2,0,0,0,0,0,0.084,0,0.875
0.1311475409836066,0,0.7617092945184216,1,3,1,11,1,0,0.24300000000000002,0,1.0
0.5409836065573771,1,0.2118084598383033,1,4,1,6,1,0,0.27999999999999997,0,0.125
0.18032786885245905,0,0.3009345158226183,1,3,1,10,1,0,0.29300000000000004,0,0.0
0.5573770491803279,1,0.19478172800339935,1,2,1,1,1,1,0.48300000000000004,0,0.375
0.5573770491803279,0,0.5898402731867907,0,0,1,8,0,0,0.015,0,1.0
0.0,1,0.9609000890064181,1,4,1,5,1,0,0.343,0,0.625
0.639344262295082,0,0.21789451862791914,1,4,2,8,1,0,0.9119999999999999,0,0.875
0.34426229508196726,1,0.7076381533282521,1,4,0,0,1,0,0.5750000000000001,0,0.75
0.9672131147540984,1,0.45011257300743707,2,3,1,1,1,0,0.798,1,0.5
0.459016393442623,0,0.19705897216667198,3,1,2,6,0,0,0.006,0,0.5
0.11475409836065575,0,0.22049664137426736,1,3,0,11,1,0,0.205,0,0.625
0.1639344262295082,1,0.2026706050889394,1,2,2,3,1,0,0.45599999999999996,0,0.625
0.6557377049180328,1,0.7262397727706367,1,4,2,0,1,0,0.462,0,0.5
0.5901639344262296,0,0.4886617374506622,3,1,1,2,0,0,0.031,0,0.875
0.21311475409836067,0,0.289837075968989,1,0,0,10,1,0,0.057999999999999996,0,0.25
0.9672131147540984,1,0.9681361148440634,4,3,0,10,0,0,0.08100000000000002,0,1.0
0.47540983606557385,1,0.24327423980989962,3,3,1,1,1,0,0.15600000000000003,0,0.5
0.5573770491803279,1,0.7608151048945279,1,3,0,4,1,0,0.9960000000000001,0,1.0
0.3278688524590164,0,0.25031430713711833,2,4,3,4,0,0,0.015,0,0.5
0.5901639344262296,1,0.7396423035232308,1,4,1,0,1,0,0.601,0,0.25
0.0655737704918033,1,0.5645244963608441,2,4,0,0,0,0,0.051000000000000004,0,1.0
0.29508196721311475,0,0.08830715568284836,1,0,3,0,1,1,0.54,1,0.125
0.9508196721311476,1,0.4901314262788613,2,3,2,3,0,0,0.007000000000000001,0,0.5
0.21311475409836067,1,0.7039572274139767,2,0,0,0,0,0,0.064,0,0.25
0.4098360655737705,1,0.3810495744090561,4,3,1,7,0,1,0.015,0,0.75
1.0,1,0.6974493421466532,1,0,0,3,1,1,0.41200000000000003,0,0.375
0.04918032786885246,1,0.6057758255267931,1,4,3,4,1,0,0.47800000000000004,0,0.875
0.39344262295081966,0,0.09799266290082538,3,4,1,11,0,0,0.095,0,0.0
0.7213114754098361,1,0.8801363046144103,4,4,2,10,1,0,0.133,1,0.5
0.6721311475409837,0,0.6413247620393299,0,4,1,6,0,0,0.049,0,0.875
0.39344262295081966,0,0.8920474879666004,1,1,2,2,1,0,0.5990000000000001,0,0.125
0.278688524590164,0,0.6834083991943011,1,0,0,7,1,0,0.454,0,0.625
0.639344262295082,1,0.6376871532694646,3,1,3,4,1,0,0.8380000000000001,0,0.75
0.11475409836065575,1,0.8951157856956474,1,1,3,6,1,0,0.9460000000000002,0,0.625
0.6229508196721312,1,0.27061251473556425,1,4,1,1,1,0,0.492,0,0.25
0.639344262295082,1,0.5312919957136654,1,0,2,6,1,0,0.48300000000000004,0,0.625
0.21311475409836067,1,0.21412283298249885,2,1,2,0,0,0,0.083,0,0.75
0.5081967213114754,0,0.5566871873043637,4,2,3,9,0,0,0.05,0,0.25
0.8196721311475411,1,0.516231037146514,4,2,1,11,0,0,0.027000000000000003,0,0.125
0.9836065573770493,1,0.5606672077871848,3,4,1,4,0,0,0.062,0,0.25
0.6065573770491803,1,0.8472286825503071,2,4,2,9,0,0,0.096,0,0.0
0.5245901639344263,0,0.2793677347093058,0,0,2,1,0,0,0.06,1,0.75
0.3606557377049181,1,0.43106437443339624,1,3,1,0,1,0,0.298,0,0.375
0.2295081967213115,0,0.06351221595040392,2,4,2,7,0,0,0.09300000000000001,1,0.25
0.5245901639344263,1,0.7619093784711729,3,2,0,10,0,0,0.052000000000000005,0,0.625
0.39344262295081966,0,0.9721965814522175,1,2,2,2,1,0,0.335,0,0.25
0.2622950819672132,0,0.39374149772120876,3,2,0,5,0,1,0.016,1,0.25
0.5245901639344263,1,0.867837329683692,1,3,0,8,1,0,0.15300000000000002,0,1.0
0.7540983606557378,1,0.8551051833088729,2,3,1,2,0,0,0.021,0,0.125
0.8852459016393442,1,0.18271584056403048,1,3,1,2,1,0,0.10500000000000001,0,0.5
0.016393442622950838,1,0.15783220382160348,1,4,1,3,1,0,0.466,0,0.125
0.21311475409836067,0,0.875913914395009,1,3,1,1,1,0,0.5599999999999999,0,0.625
0.8524590163934428,0,0.40614154598888397,0,3,1,10,0,0,0.021,0,0.375
0.639344262295082,0,0.006458379959426278,3,4,0,9,0,0,0.032,1,0.75
0.639344262295082,0,0.874879459732073,2,0,2,4,0,0,0.013000000000000001,0,0.0
0.8196721311475411,1,0.13749789860281583,2,0,1,8,0,0,0.08100000000000002,0,0.875
0.6229508196721312,1,0.2480422197767517,3,0,1,2,0,0,0.022000000000000002,0,0.125
0.8196721311475411,0,0.8094633521487882,1,1,1,1,1,0,0.79,1,0.375
0.08196721311475413,1,0.7438461292521706,2,1,3,7,0,0,0.002,0,0.75
0.08196721311475413,0,0.29586640992663926,1,0,2,4,1,0,0.762,0,0.875
0.032786885245901676,1,0.3938240065677041,1,4,0,1,1,0,0.82,0,1.0
0.09836065573770492,1,0.30872747637410747,2,4,2,10,0,0,0.084,0,0.5
0.8196721311475411,2,0.7887195967792671,1,1,3,11,1,0,0.646,0,1.0
0.11475409836065575,1,0.8072644913896861,1,3,1,1,1,0,0.367,0,1.0
0.6721311475409837,2,0.4483767931492904,3,4,3,9,0,0,0.014000000000000002,1,0.25
0.836065573770492,0,0.27743393361957025,3,0,1,1,1,0,0.9710000000000001,0,0.75
0.2295081967213115,0,0.5020859267754614,2,2,1,4,0,0,0.061,1,0.875
0.7540983606557378,0,0.36071320646910604,2,4,1,10,0,0,0.083,0,0.0
